"ANP","CATEGORIA","ANIO_REPORTE","FUENTE_IMAG","MES_IMAG","DEFO_CAUSA","CONFIABILIDAD","TIPO_BOSQUE","ZONIFI_ANP","AREA_DEFO","FECHA_CORTE"
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",11.1320810119463,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",19.0432903277449,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",4.65362307609167,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.208190706703,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.323591219019,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"PNCB LANDSAT",1,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.9000006490129,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"PNCB LANDSAT",6,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.6299997733056,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",6,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0735391777141,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.18386520610208,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",1,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.12257988104321,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",10,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.96830602557575,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.22066506037367,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",12,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.134826615116113,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.72017393995778,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",2.0214285905605,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.34319526285165,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.2329447128748,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.69888003377442,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",1,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0980518945036,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",5,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0245132108719,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",12,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0122565978632,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",4.17349158887237,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",10,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.9126978789122,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.66755167693279,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",2.86780588054431,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.88279684077203,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.99847917746507,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",12,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",3.7765259638851,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",5,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.07353924683308,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",1,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.1103091284739,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",5,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.04904700103194,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.380086891312903,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",12,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.27518873381547,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.47820458191932,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",1,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.01225662526671,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.269999862399,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.53999999227773,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.36000000568463,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.4500004849635,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.7200011687405,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"PNCB LANDSAT",1,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.08999969575595,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"PNCB LANDSAT",1,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.539999930047,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",5,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",2.42850769110597,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",12,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",2.48313484166808,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.10393825582178,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",6,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.8398758822311,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",10,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",2.09635313994714,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",11,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.318921990416871,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",11,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.50292940070185,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",6,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.711431341399,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0858609368191,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",5,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.606850306702,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",3,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0122666467167,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.04906371530435,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",12,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.09812794897554,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",2.68607977051846,20240621
"PACAYA-SAMIRIA","RESERVA NACIONAL",2021,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",3.11543211783586,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.17151074093647,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0122514978387,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.19879346713024,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.502318650643783,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.01679162477967,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.2571242988673,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",5,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.869812454588788,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",6,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.06125651481867,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",6,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0857536116227,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",5,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0245008013355,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PLANET",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",7.79650790604595,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.2700000333628,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",2,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.54000061285449,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.3600001278093,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.18000021584015,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",10,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.1799997054442,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.08999997397122,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",6,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.04901814156022,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.24510148386003,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.1225405285381,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.1225409020726,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.22059689154254,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",5,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.02451050344222,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0490167127104,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.8100000641808,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.54000080600164,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.01225457051935,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.0800003766683,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.18259515963554,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.1870687779317,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0122499460622,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",6,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.03674998863821,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",10,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.18000025436,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.27000018800325,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.4500001201088,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.276275570411424,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",5,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.00104401085594,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",6,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0244997517104,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0245002383295,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0122501225304,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0734999418306,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.01224979798189,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0122578305638,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0243303532463262,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0122577113203,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",5,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.17173318257215,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",5,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.760567475276,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",6,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.257620547419249,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",6,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.1717533190861,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",4.32224155231803,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.7200001826561,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.47606265665784,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.27615771451774,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PLANET",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",5.175861740673,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.7199987177752,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.15564518111475,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",3.18920722402009,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",10,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.0900000244306,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",10,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.61028676915429,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",2.8592052701481,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",8.12785040918406,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",4.05000015943014,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.60687112110291,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.43509637605268,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PLANET",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.08933200035141,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",2.43000143411171,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",2.04838413447396,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",9,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",4.64899246226997,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"GLADS2",9,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",7.17808761475274,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",4.93645421487475,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",4.21883700266272,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PLANET",8,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",8.69891568870693,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PLANET",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.16868170547752,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PLANET",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",10.9978034672291,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PLANET",5,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.90350575227839,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",10,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.3599993594995,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",10,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.4499993089161,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",7,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.65810345481198,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",7,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.180053209867402,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",4,"AGRICULTURA","ALTO","PRIMARIO","ZONA DE APROVECHAMIENTO DIRECTO",0.9000002816998,20240621
"ALTO MAYO","BOSQUE DE PROTECCIÓN",2021,"PNCB LANDSAT",4,"AGRICULTURA","ALTO","SECUNDARIO","ZONA DE APROVECHAMIENTO DIRECTO",1.17000022761774,20240621
